Title,Address,Type,Area,Price
 Lô biệt thự 180m2 và 216m2 FPT - Mở bán khu R3 và mặt tiền Nam Kỳ Khởi Nghĩa,"Phường Hòa Hải,  Ngũ Hành Sơn",Bán đất nền dự án,180,
 Nhà đẹp Xuân Thiều 9 cách biển 100m,"Phường Hòa Hiệp Nam,  Liên Chiểu",Bán nhà riêng,72,2880.0
" Nóng bỏng tay - Mua ngay suất ngoại giao đất nền Dragon City Park, giá tốt nhất thị trường", Liên Chiểu,Bán đất nền dự án,85,1870000.0
" Biệt thự biển Đà Nẵng giá chỉ từ 30,6 triệu/m2. LH: 0905.399.856","Phường Hòa Hải,  Ngũ Hành Sơn","Bán nhà biệt thự, liền kề",126,
" Bán căn hộ Monarchy giá ưu đãi nhất thị trường, hỗ trợ 24/7. LH: 0911296979","Phường An Hải Tây,  Sơn Trà",Bán căn hộ chung cư,80,
" Chính chủ cần bán lô đất kiệt ô tô đường Trưng Nhị, quận Hải Châu, giá tốt tiện kinh doanh","Phường Hòa Thuận Tây,  Hải Châu",Bán đất,122,
" Chính chủ bán đất Nam Hòa Xuân, Đà Nẵng, đường rộng gần công viên cây xanh, LH: 0912582959","Phường Hòa Quý,  Ngũ Hành Sơn",Bán đất nền dự án,122.4,5000.0
" Chào bán một số lô đất mặt tiền đường Nguyễn Phước Lan gần cầu Hòa Xuân sắp mở rộng, giá đầu tư","Phường Hòa Xuân,  Cẩm Lệ",Bán đất,200,
 Bán căn hộ biển cao cấp - sổ hồng lâu dài mua vào ở ngay. Giá tốt nhất LH: 0905.552.556 (có Zalo),"Phường Thọ Quang,  Sơn Trà",Bán căn hộ chung cư,52,1700.0
" Bán lô đất giá 3,3 tỷ, khu Phú Mỹ An, Ngũ Hành Sơn","Phường Hòa Hải,  Ngũ Hành Sơn",Bán đất nền dự án,100,3300.0
 Bán đất diện tích lớn 4 ha có sẵn nhà cấp 4 đầy đủ tiện nghi sát chân núi Banahill,"Xã Hòa Ninh,  Hòa Vang",Bán đất,38000,14500.0
" Bán nhà mặt tiền đường Hàm Tử, phường Mỹ An, quận Ngũ hành Sơn, Tp Đà Nẵng","Phường Mỹ An,  Ngũ Hành Sơn",Bán nhà mặt phố,68.3,7900.0
" Cần bán căn biệt thự dự án Premier Village, Đà Nẵng trục đường biển Mỹ Khê. LH: 0932560868","Phường Mỹ An,  Ngũ Hành Sơn","Bán nhà biệt thự, liền kề",300,
 Chính chủ cần bán gấp sập hầm nhà kiệt Ỷ Lan Nguyên Phi,"Phường Hòa Cường Bắc,  Hải Châu",Bán nhà riêng,65,3750.0
" Giá bán nhanh chỉ 2 tỷ lô đất khu đô thị Lakeside Palace Bàu Tràm, Hoà Hiệp Nam, Liên Chiểu, ĐN","Phường Hòa Hiệp Nam,  Liên Chiểu",Bán đất nền dự án,122,
 Bán nhà vườn rộng hơn 4ha tại xã Hòa Ninh gần khu du lịch Bà Nà giá tốt,"Xã Hòa Ninh,  Hòa Vang",Bán đất,38300,
" Bán lô đất KĐT Phú Mỹ An - Đà Nẵng đối lưng đường Trần Đại Nghĩa, giá 33 triệu/m2. Lh: 0989 291293","Phường Hòa Hải,  Ngũ Hành Sơn",Bán đất nền dự án,150,4950000.0
" Bán đất nền điện âm Nam Hòa Xuân, đường thông, khu đô thị ven sông Hoà Quý, Q. Ngũ Hành Sơn, ĐN","Phường Hòa Quý,  Ngũ Hành Sơn",Bán đất nền dự án,100,4800.0
" Bán đất Đà Nẵng, lô biệt thự sát góc đường Thăng Long, cạnh Skyline. Giá đầu tư","Phường Hòa Cường Nam,  Hải Châu",Bán đất,272.8,18000.0
 Căn hộ ven biển Miền Trung bậc nhất 5 sao The Sang,"Phường  Khuê Mỹ,  Ngũ Hành Sơn",Bán căn hộ chung cư,82.5,5775000.0
 Bán nhà 3 tầng mặt tiền đường Thanh Long,"Phường Thanh Bình,  Hải Châu",Bán nhà mặt phố,26,3500.0
 Chính chủ bán đất Minh Mạng đường 2 làn 40m chỉ cách bãi tắm Xuân Thủy 100m,"Phường  Khuê Mỹ,  Ngũ Hành Sơn",Bán đất,125,12500000.0
" Chính chủ cần bán đất tại Thanh Tịnh, Liên Chiểu, Đà Nẵng. Hiện đang cho thuê 20 tr/tháng","Phường Hòa Minh,  Liên Chiểu",Bán đất,125,6200.0
" Chính chủ kẹt ngân hàng cắt lỗ nặng 5 lô đất dọc sông Cổ Cò, cách biển 500m giá chỉ từ 2 tỷ","Phường Hòa Hải,  Ngũ Hành Sơn",Bán đất,90,2000.0
 Chính chủ cần bán 2 lô góc mặt tiền đường Bàu Mạc 5-6 cách biển 200m giá rẻ nhất 0774827343,"Phường Hòa Khánh Bắc,  Liên Chiểu",Bán đất,178,6700.0
 Không nên đầu tư vào căn hộ The Sang Residence Đà Nẵng khi chưa biết những thông tin này,"Phường  Khuê Mỹ,  Ngũ Hành Sơn",Bán căn hộ chung cư,82,4000.0
 Cập nhật danh sách đất lớn xây cao tầng mặt tiền đường chính Đà Nẵng. LH ngay: 0932560868,"Phường Mỹ An,  Ngũ Hành Sơn",Bán đất,1800,
" Bán đất kiệt rộng 6m, ô tô đậu đỗ qua đêm đường Hoàng Thị Loan","Phường Hòa Minh,  Liên Chiểu",Bán đất,88,2350.0
" Nhận booking biệt thự Đảo Kim Cương Đà Nẵng, 4 mặt view sông biệt lập cùng nhiều tiện ích đẳng cấp","Phường Hòa Quý,  Ngũ Hành Sơn","Bán nhà biệt thự, liền kề",350,
" Chính chủ bán đất tặng nhà mặt tiền đường Thanh Tân, Thanh Khê","Phường Thanh Khê Đông,  Thanh Khê",Bán nhà mặt phố,94.5,6200.0
 Đất đường Võ Văn Kiệt nối dài và danh sách cập nhật đất xây cao tầng giá cạnh tranh - 0932560868,,Bán đất,2000,
 Bán đất MT Bùi Tá Hán ngang 10m dài 25m Đông Nam: 75tr/m2,"Phường  Khuê Mỹ,  Ngũ Hành Sơn",Bán đất nền dự án,250,18750000.0
" Biệt thự đảo biệt lập duy nhất, đầy đủ tiện ích đẳng cấp nhất tại Đà Nẵng nhận booking ngay hôm nay","Phường Hòa Quý,  Ngũ Hành Sơn","Bán nhà biệt thự, liền kề",350,
" Bán khách sạn đẹp ngay mặt đường Võ Nguyên Giáp bãi biển Mỹ Khê, Đà Nẵng. LH: 0932560868","Phường Thọ Quang,  Sơn Trà",Bán nhà mặt phố,600,
" Biệt thự Fusion Resort & Villas Da Nang vị trí độc tôn, sản phẩm giới hạn - 0932560868","Phường Hòa Hải,  Ngũ Hành Sơn","Bán nhà biệt thự, liền kề",537,
" Chính chủ cần tiền bán nhà 4 tầng gần biển, mới xây chỉ việc vào ở hoặc cho thuê. Lh: 0944181579","Phường An Hải Tây,  Sơn Trà",Bán nhà riêng,91,13650000.0
" Chính chủ cần bán nhà 411 Núi Thành, Phường Hoà Cường Bắc, Quận Hải Châu, Đà Nẵng","Phường Hòa Cường Bắc,  Hải Châu",Bán nhà mặt phố,29,4380.0
" Chính chủ cần bán nhà 2 mặt tiền, gần bãi tắm Thanh Khê, Đà Nẵng, thu nhập từ cho thuê 15 tr/tháng","Phường Xuân Hà,  Thanh Khê",Bán nhà riêng,63,4800.0
 Bán đất Nam Hoà Xuân - Gần cầu Minh Mạng B2.144 đến B2.149. LH: 0985854158,"Phường Hòa Xuân,  Cẩm Lệ",Bán đất nền dự án,100,3900000.0
" Hãy đầu tư vào lô đất này ngay bây giờ. Bán đất mặt tiền Bùi Tá Hán, Nam Việt Á.", Ngũ Hành Sơn,Bán đất,250,20000.0
" Bán căn hộ HAGL view hồ tầng 16, 2PN 94m2, mới làm nội thất","Phường Thạc Gián,  Thanh Khê",Bán căn hộ chung cư,94,2200.0
" Căn hộ Hiyori nội thất xịn sò, tầng cao view trọn biển Mỹ Khê và cầu Trần Thị Lý","Phường An Hải Đông,  Sơn Trà",Bán căn hộ chung cư,63,3600.0
" Chung cư cao cấp Hiyori căn góc 71 m2, tầng cao, giá tốt nhất thị trường","Phường An Hải Đông,  Sơn Trà",Bán căn hộ chung cư,71,3700.0
" Nhận booking biệt thự đảo trung tâm nhất Đà Nẵng, 4 mặt view sông, view núi Ngũ Hành Sơn, sát biển","Phường Hòa Quý,  Ngũ Hành Sơn","Bán nhà biệt thự, liền kề",400,
" Bán nhà gác lửng kiệt ô tô, cạnh trường mầm non số 2 hòa tiến khu An Trạch, Đà Nẵng","Xã Hòa Tiến,  Hòa Vang",Bán nhà riêng,164,1520.0
" Bán siêu phẩm! Trần Đình Tri, 2 tầng, mặt tiền 8m, ô tô đậu, giá 3,2 tỷ","Phường Hòa Minh,  Liên Chiểu",Bán nhà riêng,70,3200.0
" Nhận booking biệt thự đảo vip nhất Đà Nẵng, 4 mặt view sông, view núi từ 10 tỷ/400m2 chọn vị trí","Phường Hòa Quý,  Ngũ Hành Sơn","Bán nhà biệt thự, liền kề",400,
" Lý do vì sao nên đầu tư ở Sunneva Island, đảo khép kín an toàn tiện ích đẳng cấp bậc nhất Đà Nẵng?","Phường Hòa Quý,  Ngũ Hành Sơn","Bán nhà biệt thự, liền kề",365,
" Booking biệt thự vip nhất Đà Nẵng, sở hữu vĩnh viễn, view sông 4 mặt sát biển bến du thuyền từ 10tỷ","Phường Hòa Quý,  Ngũ Hành Sơn","Bán nhà biệt thự, liền kề",365,
" Nhận booking Sunneva Island đảo vip nhất ĐN, chỉ từ 10tỷ sở hữu 365m2, 4 mặt view sông vĩnh viễn","Phường Hòa Quý,  Ngũ Hành Sơn","Bán nhà biệt thự, liền kề",365,
 Vì sao Sunneva Island là dự án dành cho giới siêu giàu đáng đầu tư nhất?,"Phường Hòa Quý,  Ngũ Hành Sơn","Bán nhà biệt thự, liền kề",400,
 Kiệt Trần Đình Tri giá siêu tốt,"Phường Hòa Minh,  Liên Chiểu",Bán đất,111,2700.0
 BÁN ĐẤT CHÍNH CHỦ KHU HOÀ XUÂN MỞ RỘNG - GẦN CẦU HOÀ XUÂN - CẨM LỆ - TP.ĐÀ NẴNG:,"Phường Hòa Xuân,  Cẩm Lệ",Bán đất,200,8400.0
" Bán đất mặt tiền biển Nguyễn Tất Thành, diện tích 15mx25m =375m2, gần Xuân Thiều. Giá LH 0983292529","Phường Hòa Hiệp Nam,  Liên Chiểu",Bán đất,375,26250000.0
 CÁC LÔ ĐẤT CHÍNH CHỦ CẦN BÁN KHU VỰC GẦN CẦU NGUYỄN TRI PHƯƠNG CHƯA QUA ĐƯỜNG 29/3 HOÀ XUÂN:,"Phường Hòa Xuân,  Cẩm Lệ",Bán đất,100,
" Bán đất biệt thự 2 mặt tiền sông Hoà Xuân đảo vip, 525m2 (15m x 35m)","Phường Hòa Xuân,  Cẩm Lệ",Bán đất,525,21525000.0
" Nhượng lại lô đất mặt tiền biển Nguyễn Tất Thành, gần khu du lịch Xuân Thiều, 375m2","Phường Hòa Hiệp Nam,  Liên Chiểu",Bán đất,375,
" Bán đất biển Sơn Trà, diện tích 1560m2 (25m x 60m) đường Đặng Vũ Hỷ","Phường Phước Mỹ,  Sơn Trà",Bán đất,1560,
 Nhượng lại 4000m2 đất 4 mặt tiền đường Nguyễn Hữu Thọ đối diện XVNT,"Phường Khuê Trung,  Cẩm Lệ",Bán đất,4000,280000000.0
" Bán đất biển đường Trần Bạch Đằng, hướng Đông, 300m2, 135 tr/m2. 0983292529","Phường Phước Mỹ,  Sơn Trà",Bán đất,300,40500000.0
" Bán đất mặt biển đường Nguyễn Tất Thành, 375m2 (15m x 25m), hướng Đông, gần khu DL Xuân Thiều","Phường Hòa Hiệp Nam,  Liên Chiểu",Bán đất,375,24375000.0
" Bán đất mặt tiền sông đường Song Hào, khu Phú Mỹ An, quận Ngũ Hành Sơn, 300m2. 15mx20m","Phường Hòa Hải,  Ngũ Hành Sơn",Bán đất nền dự án,300,13500000.0
" Chuyển nhượng lô đất 4 mặt tiền, đường Nam Kỳ Khởi Nghĩa, Ngũ Hành Sơn, Đà Nẵng, 4200m2","Phường Hòa Quý,  Ngũ Hành Sơn",Bán đất,4200,
 CHÀO BÁN BIỆT THỰ LÀNG CHÂU ÂU EUROVILLAGE 2 - VIEW SÔNG - GẦN CẦU HOÀ XUÂN - KHU BIỆT THỰ VIP, Cẩm Lệ,Bán đất,300,
 Bán lô đất mặt tiền đương 5m5 đông hải 14 giá đầu tư,"Phường Hòa Hải,  Ngũ Hành Sơn",Bán đất,92.5,3550.0
 Bán lô đất đường 5m5 dt 97m ngang 4.5m gần an dương vương giá đầu tư,"Phường Mỹ An,  Ngũ Hành Sơn",Bán đất,97,4800.0
 CẦN BÁN BIỆT THỰ MẶT SÔNG TÔN THẤT DƯƠNG KỴ - GẦN CẦU HOÀ XUÂN:,"Phường Hòa Xuân,  Cẩm Lệ",Bán đất,300,
" Bán nhanh lô đất đẹp kiệt 4m NGUYỄN DUY TRINH gần trường C2 Huỳnh Bá Chánh, Hòa Hải, Ngũ Hành Sơn","Phường Hòa Hải,  Ngũ Hành Sơn",Bán đất,91,2400.0
" Chính chủ gửi bán trục thông đường 10,5m KĐT Dragon, DT 150m2, view công viên","Phường Hòa Hiệp Nam,  Liên Chiểu",Bán đất nền dự án,150,3550.0
 CHÍNH THỨC MỞ BÁN BIỆT THỰ ĐẢO SUNNEVA - KHU COMPOUND ĐẦU TIÊN VÀ DUY NHẤT TẠI ĐÀ NẴNG, Ngũ Hành Sơn,Bán đất nền dự án,100,14000000.0
" Bán đất ngay chợ Miếu Bông, cách QL1A tầm 200m, khu đông dân cư","Xã Hòa Phước,  Hòa Vang",Bán đất,150,1750.0
" Bán lô đất gần chợ Tuý Loan - Hoà Phong, Đà Nẵng chỉ 7.5 tr/m2","Xã Hòa Phong,  Hòa Vang",Bán đất,145,1070.0
 Căn hộ Liên Chiểu - Gần chợ Hoà Khánh chỉ 550tr trả trước nhận nhà ngay Sổ hồng vĩnh viễn,"Phường Hòa Khánh Bắc,  Liên Chiểu",Bán căn hộ chung cư,60,
" Cần bán gấp căn nhà khu Phước Mỹ, cách biển Mỹ Khê chỉ 100m giá rẻ lh 0915782799","Phường Phước Mỹ,  Sơn Trà",Bán nhà riêng,60,4000.0
 CHÍNH CHỦ CẦN CHUYỂN NHƯỢNG LÔ ĐẤT ĐẢO VIP ĐƯỜNG TRUNG LƯƠNG 10 block B1.12 - ĐÔNG NAM SẠCH ĐẸP,"Phường Hòa Xuân,  Cẩm Lệ",Bán đất,100,4550.0
 Bán lô đất biển đường 5.5m dt 79m2 ngang 5m sát đường loseby thông ra công viên biễn đông,"Phường  An Hải Bắc,  Sơn Trà",Bán đất,79,6700.0
" Chính chủ cần bán 1 lô cạnh trường Đàm Quang Trung, trục thông huyết mạch, dân cư đông","Phường Hòa Hiệp Nam,  Liên Chiểu",Bán đất nền dự án,125,3100.0
" Nhận đặt chỗ biệt thự Euro village 3, vị trí 4 mặt sông vị trí độc tôn, đầu tư siêu lợi nhuận","Phường Hòa Quý,  Ngũ Hành Sơn","Bán nhà biệt thự, liền kề",240,
" Chính chủ cần bán 1 lô KĐT Lakeside Palace, trục thông huyết mạch sau lưng Shophouse, 2 tỷ 4450","Phường Hòa Hiệp Nam,  Liên Chiểu",Bán đất nền dự án,100,2450.0
" Bán nhà 2 mê mới xây GIÁ TỐT Nam Việt Á đường MỸ ĐA TÂY 10, P. Khuê Mỹ, Ngũ Hành Sơn","Phường  Khuê Mỹ,  Ngũ Hành Sơn",Bán nhà mặt phố,105,5000.0
" FPT City Đà Nẵng V5 - 8x17,4m view kênh - Vị trí thích hợp nghỉ dưỡng","Phường Hòa Hải,  Ngũ Hành Sơn",Bán đất nền dự án,139,5200.0
 Bán lô đất mặt tiền đường 7.5m Nguyễn Đức An sát phạm vấn gần biển,"Phường Phước Mỹ,  Sơn Trà",Bán đất,80,6000.0
 Bán lô đất Phạm Vấn DT 101m2 ngang 5m đường 7.5m sát Hồ Nghinh,"Phường Phước Mỹ,  Sơn Trà",Bán đất,101,7000.0
 Bán Nhà 2 Tầng MT Đường Huỳnh Ngọc Huệ - Vị Trí Kinh Doanh,"Phường Hòa Khê,  Thanh Khê",Bán nhà mặt phố,98,8700.0
 Bán 2 lô liền kề đường Phan Khoang - Gần bến xe trung tâm,"Phường Hòa An,  Cẩm Lệ",Bán đất,200,7000.0
 Bán Lô Đất Mặt Tiền Đường 7m5 Việt Bắc Tân Trà Giá Rẻ,"Phường Hòa Hải,  Ngũ Hành Sơn",Bán đất,80,4400.0
 Bán lô đất mặt tiền đường 5m5 nguyễn thị hồng gần chợ chiều,"Phường Thọ Quang,  Sơn Trà",Bán đất,66.8,3500.0
 CHÍNH CHỦ ĐANG CẦN BÁN LÔ ĐẤT VỊ TRÍ ĐẦU TƯ VIEW SÔNG SÁT CẦU KHUÊ ĐÔNG - KHU VÕ CHÍ CÔNG NỐI DÀI,"Phường Hòa Quý,  Ngũ Hành Sơn",Bán đất,110,3200.0
" Biệt thự nghỉ dưỡng Sun Premier Village, pháp lý sở hữu lâu dài, lợi nhuận hằng năm hơn 1,8 tỷ","Phường Mỹ An,  Ngũ Hành Sơn","Bán nhà biệt thự, liền kề",430,55000.0
 Bán nhà kiệt Tiểu La - Hải Châu,"Phường Hòa Cường Bắc,  Hải Châu",Bán nhà riêng,50,4390.0
 Bán nhà kiệt Trần Cao Vân - Thanh Khê,"Phường Tam Thuận,  Thanh Khê",Bán nhà riêng,50,3050.0
 Bán nhà kiệt ô tô Tiểu La - Hải Châu,"Phường Hòa Cường Bắc,  Hải Châu",Bán nhà riêng,70,5450.0
 Bán nhà kiệt Hà Huy Tập - Thanh Khê,"Phường Tân Chính,  Thanh Khê",Bán nhà riêng,53,3450.0
 Bán khách sạn 2 mặt tiền Nguyễn Văn Thoại - Sơn Trà,"Phường Phước Mỹ,  Sơn Trà",Bán nhà mặt phố,200,60000.0
 Bán nhà kiệt ô tô Ông Ích Khiêm - Hải Châu,"Phường Hải Châu II,  Hải Châu",Bán nhà riêng,50,4050.0
" HÃY LÀ NGƯỜI ĐẦU TIÊN SỞ HỮU BIỆT THỰ ĐẢO CAO CẤP BẬC NHẤT TẠI THÀNH PHỐ ĐÀ NẴNG, SỞ HỮU LÂU DÀI", Ngũ Hành Sơn,"Bán nhà biệt thự, liền kề",350,
" CHÀO BÁN LÔ ĐẤT ĐẠI LỘ DIÊN HỒNG SIÊU ĐẸP GẦN ĐƯỜNG 29/3, LÀN ĐƯỜNG TIỀM NĂNG ĐẦU TƯ TẠI HOÀ XUÂN","Phường Hòa Xuân,  Cẩm Lệ",Bán đất,100,5200.0
" Chính chủ bán đất mặt tiền đường 36m Quốc lộ 1A, Hoà Phước, Đà Nẵng. DT: 182.4m2, hướng Tây","Xã Hòa Phước,  Hòa Vang",Bán đất,182.4,5800.0
 CHÍNH CHỦ CẦN BÁN LÔ ĐẤT 2 MẶT TIỀN ĐƯỜNG ĐINH GIA TRINH - NGAY ĐỐI DIỆN DỰ ÁN SÂN GOLF CẦU CẨM LỆ,"Phường Hòa Xuân,  Cẩm Lệ",Bán đất,438,21024000.0
" NHÀ ĐẸP Ở NGAY, THIẾT KẾ HIỆN ĐẠI, AN SINH TỐT","Phường Hòa Xuân,  Cẩm Lệ",Bán nhà mặt phố,100,4600.0
" Cần bán căn biệt thự Ocean Villas resort Đà Nẵng, 3PN, view biển Mỹ Khê","Phường Hòa Hải,  Ngũ Hành Sơn","Bán nhà biệt thự, liền kề",530,
" Bán gấp biệt thự, liền kề khu biệt thự Đảo Xanh - Ốc đảo Kim Cương Đà Nẵng LH: 0393829622","Phường Hòa Cường Bắc,  Hải Châu","Bán nhà biệt thự, liền kề",400,
 Siêu phẩm chỉ dành cho 1% giới siêu giàu - biệt thự trên Đảo Kim Cương đầu tiên tại Đà Nẵng,"Phường Hòa Quý,  Ngũ Hành Sơn","Bán nhà biệt thự, liền kề",240,
 CDT Sun Group chính thức trở về nhà ra mắt siêu biệt thự Đảo Kim Cương Sunneva Island Đà Nẵng,"Phường Hòa Quý,  Ngũ Hành Sơn","Bán nhà biệt thự, liền kề",270,
 Chỉ với 10 tỷ (30%) có ngay Villa đẳng cấp 5 sao tại TP Đà Nẵng sở hữu lâu dài. Vay vốn tới 70%,"Phường Hòa Quý,  Ngũ Hành Sơn","Bán nhà biệt thự, liền kề",300,32000.0
 Townhouse Sunneva 5 tầng vip nhất Đà Nẵng - Tôn vinh vị thế chủ nhân - giá đầu tư chỉ từ 10 tỷ,"Phường Hòa Quý,  Ngũ Hành Sơn","Bán nhà biệt thự, liền kề",150,
 Gia đình chuyển hướng đầu tư cần bán căn biệt thự Premier Village. Giá tốt LH: 0393829622,"Phường Mỹ An,  Ngũ Hành Sơn","Bán nhà biệt thự, liền kề",300,45000.0
" Sunneva Island, biệt thự đảo đầu tiên và duy nhất tại Đà Nẵng","Phường Hòa Quý,  Ngũ Hành Sơn","Bán nhà biệt thự, liền kề",300,30000.0
 Sun Group mở bán đợt đầu tiên biệt thự đảo vip nhất trung tâm Tp Đà Nẵng,"Phường Hòa Quý,  Ngũ Hành Sơn","Bán nhà biệt thự, liền kề",280,30000.0
" Bán nhà đường Lê Đình Dương, Phước Ninh, Hải Châu, 3 tầng x 65m2","Phường Hải Châu II,  Hải Châu",Bán nhà riêng,65,3500.0
" Bán nhà đường Ông Ích Khiêm, Hải Châu, kiệt ô tô, 3 tầng, 4PN, 4.2tỷ","Phường Thạch Thang,  Hải Châu",Bán nhà riêng,55,4200.0
" Kẹt tiền bán gấp căn nhà Lý Tự Trọng, Hải Châu, 67m2 x 2T chỉ 3.7 Tỷ TL","Phường Thạch Thang,  Hải Châu",Bán nhà riêng,67,3700.0
 KHẲNG ĐỊNH VỊ THẾ CHỦ NHÂN - SUNNEVA ISLAND - BẤT ĐỘNG SẢN CAO CẤP BẬC NHẤT THÀNH PHỐ ĐÀ NẴNG, Ngũ Hành Sơn,Bán nhà mặt phố,250,25000.0
