Title,Address,Type,Area,Price
" Bán nhà kiệt 71/4/4 Tôn Đản, Cẩm Lệ. Giá chỉ: 2 tỷ, liên hệ: 0903532339","Kiệt 71/4/4, Đường Tôn Đản, Phường Hòa An, Cẩm Lệ, Đà Nẵng",Loại tin đăng: Bán nhà riêng,61 m²,2 tỷ
 Chính thức mở bán - cực phẩm đất nền 23tr/m2 còn sót tại thành phố Đà Nẵng - dự án Dragon City Park,"Dự án Dragon City Park, Liên Chiểu, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,100 m²,23 triệu/m²
" Tôi chính chủ cần bán lô TĐC Hoà Liên 3 - 128m2. Giá chỉ 1,75 tỷ","Xã Hòa Liên, Hòa Vang, Đà Nẵng",Loại tin đăng: Bán đất,128 m²,1.75 tỷ
" Bán lô đất biệt thự 330m2 đường Vùng Trung 10, khu đô thị Phú Mỹ An, Hoà Hải, Ngũ Hành Sơn, Đà Nẵng","Dự án Phú Mỹ An, Đường Vùng Trung 10, Phường Hòa Hải, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,330 m²,8.9 tỷ
" Bán biệt thự biển Mỹ Khê, Sơn Trà, lô góc 2 mặt tiền, 165m2, chỉ 12 tỷ (có bớt)","Đường Nguyễn Văn Thoại, Phường Phước Mỹ, Sơn Trà, Đà Nẵng",Loại tin đăng: Bán nhà riêng,165 m²,12 tỷ
 Siêu phẩm biệt thự ven sông tại đảo Kim Cương - Đà Nẵng. Siêu phẩm không dành cho số đông,"Dự án Sunneva Island, Đường Minh Mạng, Phường Hòa Quý, Ngũ Hành Sơn, Đà Nẵng","Loại tin đăng: Bán nhà biệt thự, liền kề",300 m²,Thỏa thuận
" Chính chủ bán gấp lô đất ven biển Nam Đà Nẵng - Đường Trường Sa nối dài, giá sập hầm","Đường Trường Sa, Phường Hòa Hải, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất,100 m²,Thỏa thuận
" Bán đất 600m2 lô góc Trần Hưng Đạo, Sơn Trà trung tâm tài chính hơn 100 tỷ","Đường Trần Hưng Đạo, Phường Phước Mỹ, Sơn Trà, Đà Nẵng",Loại tin đăng: Bán đất,600 m²,120 tỷ
 Lô đất đối diện trường đại học FPT giá sập hầm. Gọi ngay 0983115118,"Phường Hòa Hải, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất,102 m²,2.75 tỷ
 Cực hot! Sun Group tung 30 lô đất nền giá gốc khu Đầm Sen Nam Hoà Xuân Đà Nẵng - Vị trí sát sông,"Dự án Han River Village (Nam Hòa Xuân), Phường Hòa Quý, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,100 m²,4.5 tỷ
 Chính chủ cần sang lại căn hộ ở gần chợ Âu Cơ - Thiết kế đẹp và vuông vức - View biển mát mẻ,"Đường Âu Cơ, Phường Hòa Khánh Bắc, Liên Chiểu, Đà Nẵng",Loại tin đăng: Bán căn hộ chung cư,72 m²,Thỏa thuận
" Bán Sunneva Lsland. Quần thể đô thị 26ha chỉ 387 căn biệt thự song lập và đơn lập, sở hữu lâu dài","Đường Minh Mạng, Phường Hòa Quý, Ngũ Hành Sơn, Đà Nẵng","Loại tin đăng: Bán nhà biệt thự, liền kề",350 m²,Thỏa thuận
" Nợ ngân hàng cần tiền thanh khoản căn shophouse đường Mê Linh 33m, nhà 3,5 tầng, chỉ 4,4 tỷ sổ hồng","Dự án Lakeside Palace, Đường Mê Linh, Phường Hòa Hiệp Nam, Liên Chiểu, Đà Nẵng","Loại tin đăng: Bán shophouse, nhà phố thương mại",105 m²,4.4 tỷ
" Bán đất đường Trần Sâm gần trung tâm thành phố, gần biển","Đường Trần Sâm, Phường Thọ Quang, Sơn Trà, Đà Nẵng",Loại tin đăng: Bán đất,180 m²,7.5 tỷ
" Tổng hợp 22 lô đất khu Nam Việt Á ven sông Hàn, quận Ngũ Hành Sơn","Dự án Nam Cầu Tuyên Sơn-Nam Việt Á, Đường Đa Phước 5, Phường  Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,90 m²,3.85 tỷ
" Căn hộ đà nẵng chỉ 1,5 tỷ (30%) view biển - LH: 0934.571.866","Dự án The Sang Residence, Đường Phạm Kiệt, Phường  Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán căn hộ chung cư,82 m²,4.8 tỷ
" Bán biệt thự, townhouse tại dự án Sunneva Island","Dự án Sunneva Island, Đường Minh Mạng, Phường Hòa Quý, Ngũ Hành Sơn, Đà Nẵng","Loại tin đăng: Bán nhà biệt thự, liền kề",146 m²,34 tỷ
 Bán 06 lô đất ngoại giao độc quyền KĐT Dragon City Park Đà Nẵng cách biển 1km 10 phút vào trung tâm,"Dự án Dragon City Park, Liên Chiểu, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,90 m²,2.2 tỷ
" Cần bán ngay sổ hồng trao tay chỉ cần 1,5 tỷ sở hữu ngay. NH hỗ trợ vay 80% ở trung tâm Đà Nẵng","Dự án Han River Village (Nam Hòa Xuân), Phường Hòa Quý, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,100 m²,46 triệu/m²
" Lô đất 2 mặt kiệt Tô Hiệu thông ra Nam Trân, kiệt rộng 7m và 4m đậu đỗ ô tô qua đêm","Đường Tô Hiệu, Phường Hòa Minh, Liên Chiểu, Đà Nẵng",Loại tin đăng: Bán đất,75 m²,2.75 tỷ
" Bán 05 lô đất KĐT Dragon City Park, giá 2.05 tỷ, rẻ 200 triệu, cách biển 1km trung tâm 10 phút","Dự án Dragon City Park, Liên Chiểu, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,100 m²,2.05 tỷ
 Siêu phẩm Sunneva Island đẳng cấp nhất TP Đà Nẵng biệt thự Đảo Kim Cương. Nhanh tay sở hữu ngay,"Dự án Sunneva Island, Đường Minh Mạng, Phường Hòa Quý, Ngũ Hành Sơn, Đà Nẵng","Loại tin đăng: Bán nhà biệt thự, liền kề",300 m²,Thỏa thuận
" Lô đất biệt thự 2 mặt tiền Euro Village - Làng Châu Âu, Quận Sơn Trà. Lh: 0926387979","Dự án Euro Village, Đường Hoa Phượng 2, Phường An Hải Tây, Sơn Trà, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,320 m²,Thỏa thuận
" Phú Mỹ An: CĐT ra mắt 10 lô ngoại giao bảng hàng vip, giá chỉ từ 33 triệu/m2, sổ đỏ công chứng","Dự án Đà Nẵng Pearl, Phố Trần Đại Nghĩa, Phường Hòa Hải, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,100 m²,33 triệu/m²
 Căn hộ Indochina Riverside Towers sở hữu lâu dài - có chỗ đậu xe ô tô dưới hầm,"Indochina Riverside, số 74, Đường Bạch Đằng, Phường Bình Hiên, Hải Châu, Đà Nẵng",Loại tin đăng: Bán căn hộ chung cư,100 m²,5.9 tỷ
 Siêu phẩm 5 tầng kiệt ô tô trải nhựa Điện Biên Phủ,"96/25 Điện Biên Phủ, Phường Chính Gián, Thanh Khê, Đà Nẵng",Loại tin đăng: Bán nhà riêng,50.5 m²,4.65 tỷ
 Felicia Đà Nẵng - căn hộ mặt biển Mỹ Khê đáng đầu tư nhất năm 2022,"Dự án Felicia OceanView Apart-Hotel , Đường Võ Nguyên Giáp, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán căn hộ chung cư,56 m²,Thỏa thuận
 Sun group mở bán đất nền Cồn Dầu - Quỹ đất vàng cuối cùng sát lõi TTTP Đà Nẵng,"Dự án KĐT Hòa Xuân mở rộng, Phường Hòa Xuân, Cẩm Lệ, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,100 m²,Thỏa thuận
" Bán đất khu Đầm Sen - Nam Hòa Xuân giá gốc chủ đầu tư, nhận đặt giữ chỗ","Dự án KĐT Hòa Xuân mở rộng, Phường Hòa Xuân, Cẩm Lệ, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,100 m²,5 tỷ
 Dự án Sun Group hot nhất tại Đà Nẵng - Suneva Island - BDS vị trí đảo Kim Cương trung tâm Đà Nẵng,"Dự án Sunneva Island, Đường Minh Mạng, Phường Hòa Quý, Ngũ Hành Sơn, Đà Nẵng","Loại tin đăng: Bán nhà biệt thự, liền kề",530 m²,Thỏa thuận
 Mở bán đất nền Nam Hòa Xuân - Đầm Sen của chủ đầu tư Sun Group,"Dự án KĐT Hòa Xuân mở rộng, Phường Hòa Xuân, Cẩm Lệ, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,100 m²,5 tỷ
" Đối diện trường mầm non quốc tế, đất biển số 79 Vũ Đình Long, Thọ Quang, giá bán: 4.95 tỷ (TL nhẹ)","Số 79, Đường Vũ Đình Long, Phường Thọ Quang, Sơn Trà, Đà Nẵng",Loại tin đăng: Bán đất,85 m²,4.95 tỷ
 Chính chủ cần nhượng lại lô đất đẹp B2 - 119.15 đối diện đại học FPT. Lh: 0905131368,"Dự án FPT City Đà Nẵng, Phường Hòa Hải, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,108 m²,Thỏa thuận
" Chính chủ bán lô góc 2 mặt tiền B2,37,422 dự án Dragon Smart City cách dự án biển Nam Ô 800m","Dự án Dragon City Park, Đường Nguyễn Tất Thành, Phường Hòa Hiệp Nam, Liên Chiểu, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,184 m²,29 triệu/m²
" Bán đất đường Hoàng Văn Thụ, vị trí đẹp, gần Bạch Đằng, cầu Rồng, Nguyễn Văn Linh LH: 0932560868","Đường Hoàng Văn Thụ, Phường Phước Ninh, Hải Châu, Đà Nẵng",Loại tin đăng: Bán đất,380.4 m²,56 tỷ
 Mở bán giai đoạn 2 dự án Fusion Resort & Villas Đà Nẵng. 20 suất ngoại giao ưu đãi giá tốt nhất,"Dự án Fusion Resort & Villas Da Nang, Đường Trường Sa, Phường Hòa Hải, Ngũ Hành Sơn, Đà Nẵng","Loại tin đăng: Bán nhà biệt thự, liền kề",370 m²,14.2 tỷ
" Chào bán đất biệt thự Euro Village 2 view sông Hàn, giá rẻ nhất thị trường 7x triệu/m2","Dự án Euro Village 2, Phường Hòa Xuân, Cẩm Lệ, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,300 m²,65 triệu/m²
" Bán khu trang trại sinh thái rộng gần 4ha sổ đỏ công chứng ngay chỉ có 350 nghìn/m2, giá đầu tư","Xã Hòa Ninh, Hòa Vang, Đà Nẵng","Loại tin đăng: Bán trang trại, khu nghỉ dưỡng",40000 m²,Thỏa thuận
" Bán căn hộ cư Đà Nẵng Plaza đường Trần Phú, 2 PN, giá chỉ 2.6 tỷ","Dự án Đà Nẵng Plaza, Đường Trần Phú, Phường Thạch Thang, Hải Châu, Đà Nẵng",Loại tin đăng: Bán căn hộ chung cư,80 m²,2.6 tỷ
" Bán 5 căn hộ tầng 11 chung cư thương mại Hoà Khánh, loại 2PN, 67m - 77m2 có 650tr là mua được","Dự án Chung cư nhà ở xã hội KCN Hòa Khánh, Phường Hòa Hiệp Bắc, Liên Chiểu, Đà Nẵng",Loại tin đăng: Bán căn hộ chung cư,77 m²,1.2 tỷ
" Bán đất nền Đầm Sen - Hoà Xuân giá chỉ 29,1 triệu/m2","Dự án KĐT Hòa Xuân mở rộng, Phường Hòa Xuân, Cẩm Lệ, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,129 m²,29.1 triệu/m²
" Bán homestay đang cho thuê trung tâm Đà Nẵng, Hải Châu, đường Đống Đa, 432m2 sàn","Đường Đống Đa, Phường Thuận Phước, Hải Châu, Đà Nẵng",Loại tin đăng: Bán nhà riêng,105 m²,9.5 tỷ
" Chính chủ bán 3 lô đất nền liền kề nhau, giá tốt hướng Đông sổ hồng chính chủ LH 0913425411","Phường Hòa Xuân, Cẩm Lệ, Đà Nẵng",Loại tin đăng: Bán đất,122.5 m²,Thỏa thuận
" Giá tốt nhất thị trường chỉ 20 tr/m2 bán lô đất tại KĐT Dragon Smart City P. Hòa Hiệp Nam, Đã Nẵng","Dự án Dragon City Park, Liên Chiểu, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,163 m²,20 triệu/m²
 Lô biệt thự 180m2 và 216m2 FPT - Mở bán khu R3 và mặt tiền Nam Kỳ Khởi Nghĩa,"Dự án FPT City Đà Nẵng, Đường Nam Kỳ Khởi Nghĩa, Phường Hòa Hải, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,180 m²,Thỏa thuận
 Nhà đẹp Xuân Thiều 9 cách biển 100m,"Đường Xuân Thiều 9, Phường Hòa Hiệp Nam, Liên Chiểu, Đà Nẵng",Loại tin đăng: Bán nhà riêng,72 m²,2.88 tỷ
" Nóng bỏng tay - Mua ngay suất ngoại giao đất nền Dragon City Park, giá tốt nhất thị trường","Dự án Dragon City Park, Đường Nguyễn Tất Thành, Liên Chiểu, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,85 m²,22 triệu/m²
" Biệt thự biển Đà Nẵng giá chỉ từ 30,6 triệu/m2. LH: 0905.399.856","Dự án Fusion Resort & Villas Da Nang, Đường Trường Sa, Phường Hòa Hải, Ngũ Hành Sơn, Đà Nẵng","Loại tin đăng: Bán nhà biệt thự, liền kề",126 m²,Thỏa thuận
" Bán căn hộ Monarchy giá ưu đãi nhất thị trường, hỗ trợ 24/7. LH: 0911296979","Dự án The Monarchy, Đường Trần Hưng Đạo, Phường An Hải Tây, Sơn Trà, Đà Nẵng",Loại tin đăng: Bán căn hộ chung cư,80 m²,Thỏa thuận
" Chính chủ cần bán lô đất kiệt ô tô đường Trưng Nhị, quận Hải Châu, giá tốt tiện kinh doanh","Đường Trưng Nhị, Phường Hòa Thuận Tây, Hải Châu, Đà Nẵng",Loại tin đăng: Bán đất,122 m²,Thỏa thuận
" Chính chủ bán đất Nam Hòa Xuân, Đà Nẵng, đường rộng gần công viên cây xanh, LH: 0912582959","Dự án Han River Village, Phường Hòa Quý, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,122.4 m²,5 tỷ
" Chào bán một số lô đất mặt tiền đường Nguyễn Phước Lan gần cầu Hòa Xuân sắp mở rộng, giá đầu tư","Đường Nguyễn Phước Lan, Phường Hòa Xuân, Cẩm Lệ, Đà Nẵng",Loại tin đăng: Bán đất,200 m²,Thỏa thuận
 Bán căn hộ biển cao cấp - sổ hồng lâu dài mua vào ở ngay. Giá tốt nhất LH: 0905.552.556 (có Zalo),"Dự án Sơn Trà Ocean View, Đường Ngô Quyền, Phường Thọ Quang, Sơn Trà, Đà Nẵng",Loại tin đăng: Bán căn hộ chung cư,52 m²,1.7 tỷ
" Bán lô đất giá 3,3 tỷ, khu Phú Mỹ An, Ngũ Hành Sơn","Dự án Phú Mỹ An, Đường Nguyễn Quý Anh, Phường Hòa Hải, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,100 m²,3.3 tỷ
 Bán đất diện tích lớn 4 ha có sẵn nhà cấp 4 đầy đủ tiện nghi sát chân núi Banahill,"Đường 602, Xã Hòa Ninh, Hòa Vang, Đà Nẵng",Loại tin đăng: Bán đất,38000 m²,14.5 tỷ
" Bán nhà mặt tiền đường Hàm Tử, phường Mỹ An, quận Ngũ hành Sơn, Tp Đà Nẵng","Đường Hàm Tử, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,68.3 m²,7.9 tỷ
" Cần bán căn biệt thự dự án Premier Village, Đà Nẵng trục đường biển Mỹ Khê. LH: 0932560868","Dự án Premier Village, Đường Võ Nguyên Giáp, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng","Loại tin đăng: Bán nhà biệt thự, liền kề",300 m²,Thỏa thuận
 Chính chủ cần bán gấp sập hầm nhà kiệt Ỷ Lan Nguyên Phi,"Đường Ỷ Lan Nguyên Phi, Phường Hòa Cường Bắc, Hải Châu, Đà Nẵng",Loại tin đăng: Bán nhà riêng,65 m²,3.75 tỷ
" Giá bán nhanh chỉ 2 tỷ lô đất khu đô thị Lakeside Palace Bàu Tràm, Hoà Hiệp Nam, Liên Chiểu, ĐN","Dự án Lakeside Palace, Đường Số 5, Phường Hòa Hiệp Nam, Liên Chiểu, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,122 m²,Thỏa thuận
 Bán nhà vườn rộng hơn 4ha tại xã Hòa Ninh gần khu du lịch Bà Nà giá tốt,"Đường 602, Xã Hòa Ninh, Hòa Vang, Đà Nẵng",Loại tin đăng: Bán đất,38300 m²,Thỏa thuận
" Bán lô đất KĐT Phú Mỹ An - Đà Nẵng đối lưng đường Trần Đại Nghĩa, giá 33 triệu/m2. Lh: 0989 291293","Dự án Đà Nẵng Pearl, Phố Trần Đại Nghĩa, Phường Hòa Hải, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,150 m²,33 triệu/m²
" Bán đất nền điện âm Nam Hòa Xuân, đường thông, khu đô thị ven sông Hoà Quý, Q. Ngũ Hành Sơn, ĐN","Phường Hòa Quý, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,100 m²,4.8 tỷ
" Bán đất Đà Nẵng, lô biệt thự sát góc đường Thăng Long, cạnh Skyline. Giá đầu tư","Đường Nguyễn Thành Ý, Phường Hòa Cường Nam, Hải Châu, Đà Nẵng",Loại tin đăng: Bán đất,272.8 m²,18 tỷ
 Căn hộ ven biển Miền Trung bậc nhất 5 sao The Sang,"Dự án The Sang Residence, Đường Phạm Kiệt, Phường  Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán căn hộ chung cư,82.5 m²,70 triệu/m²
 Bán nhà 3 tầng mặt tiền đường Thanh Long,"Đường Thanh Long, Phường Thanh Bình, Hải Châu, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,26 m²,3.5 tỷ
 Chính chủ bán đất Minh Mạng đường 2 làn 40m chỉ cách bãi tắm Xuân Thủy 100m,"Đường Minh Mạng, Phường  Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất,125 m²,100 triệu/m²
" Chính chủ cần bán đất tại Thanh Tịnh, Liên Chiểu, Đà Nẵng. Hiện đang cho thuê 20 tr/tháng","Đường Thanh Tịnh, Phường Hòa Minh, Liên Chiểu, Đà Nẵng",Loại tin đăng: Bán đất,125 m²,6.2 tỷ
" Chính chủ kẹt ngân hàng cắt lỗ nặng 5 lô đất dọc sông Cổ Cò, cách biển 500m giá chỉ từ 2 tỷ","Đường Võ Nguyên Giáp, Phường Hòa Hải, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất,90 m²,2 tỷ
 Chính chủ cần bán 2 lô góc mặt tiền đường Bàu Mạc 5-6 cách biển 200m giá rẻ nhất 0774827343,"Đường Bàu Mạc 5, Phường Hòa Khánh Bắc, Liên Chiểu, Đà Nẵng",Loại tin đăng: Bán đất,178 m²,6.7 tỷ
 Không nên đầu tư vào căn hộ The Sang Residence Đà Nẵng khi chưa biết những thông tin này,"Dự án The Sang Residence, Đường Phạm Kiệt, Phường  Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán căn hộ chung cư,82 m²,4 tỷ
 Cập nhật danh sách đất lớn xây cao tầng mặt tiền đường chính Đà Nẵng. LH ngay: 0932560868,"Đường Hồ Xuân Hương, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất,1800 m²,Thỏa thuận
" Bán đất kiệt rộng 6m, ô tô đậu đỗ qua đêm đường Hoàng Thị Loan","Đường Hoàng Thị Loan, Phường Hòa Minh, Liên Chiểu, Đà Nẵng",Loại tin đăng: Bán đất,88 m²,2.35 tỷ
" Nhận booking biệt thự Đảo Kim Cương Đà Nẵng, 4 mặt view sông biệt lập cùng nhiều tiện ích đẳng cấp","Dự án Sunneva Island, Đường Minh Mạng, Phường Hòa Quý, Ngũ Hành Sơn, Đà Nẵng","Loại tin đăng: Bán nhà biệt thự, liền kề",350 m²,Thỏa thuận
" Chính chủ bán đất tặng nhà mặt tiền đường Thanh Tân, Thanh Khê","Đường Thanh Tân, Phường Thanh Khê Đông, Thanh Khê, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,94.5 m²,6.2 tỷ
 Đất đường Võ Văn Kiệt nối dài và danh sách cập nhật đất xây cao tầng giá cạnh tranh - 0932560868,Đường Võ Văn Kiệt - Sơn Trà - Đà Nẵng,Loại tin đăng: Bán đất,2000 m²,Thỏa thuận
 Bán đất MT Bùi Tá Hán ngang 10m dài 25m Đông Nam: 75tr/m2,"Dự án Nam Cầu Tuyên Sơn-Nam Việt Á, Đường Bùi Tá Hán, Phường  Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,250 m²,75 triệu/m²
" Biệt thự đảo biệt lập duy nhất, đầy đủ tiện ích đẳng cấp nhất tại Đà Nẵng nhận booking ngay hôm nay","Dự án Sunneva Island, Đường Minh Mạng, Phường Hòa Quý, Ngũ Hành Sơn, Đà Nẵng","Loại tin đăng: Bán nhà biệt thự, liền kề",350 m²,Thỏa thuận
" Bán khách sạn đẹp ngay mặt đường Võ Nguyên Giáp bãi biển Mỹ Khê, Đà Nẵng. LH: 0932560868","Đường Võ Nguyên Giáp, Phường Thọ Quang, Sơn Trà, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,600 m²,Thỏa thuận
